,run,swim,limp,trudge,drift,hike,stagger,stride,gallop,taxi,cycle,skate,cross,walk,hasten,vault,hop,paddle,sail,row,tumble,descend,bike,scramble,exit,dash,glide,trot,inch,march,race,travel,canoe,scurry,float,creep,meander,ride,go,chase,rush,arrive,stumble,hurry,dart,speed,kayak,lurch,trek,fly,plunge,depart,journey,ascend,flee,wander,climb,raft,crawl,present,deliver,rent,read,pay,teach,offer,lease,relay,pass,award,trade,promise,sell,give,yield,transfer,allocate,dictate,allot,bequeath,explain,guarantee,grant,refund,ask,cede,assign,feed,tell,issue,deny,mail,forward,show
bequeath,0.39350498485863816,0.14619752322446772,0.15807436935466979,0.0,0.20721346524490034,0.3441163563272296,0.0,0.06565321642986129,0.19596237883454903,0.1844696129787307,0.15061880828219448,0.10253309789938275,0.15284803454705903,0.36198806389165333,0.24954925913111264,0.046423834544262965,0.0,0.08596023825918793,0.31061765658706864,0.08695980950674562,0.02575131013123024,0.3925123389494278,0.0,0.09379030918551612,0.0,0.0,0.19170644527903727,0.0,0.06565321642986129,0.38236174008370244,0.21154925294066407,0.48744439299205594,0.0,0.05872202195147035,0.03278565173208865,0.197951895616224,0.07725393039369073,0.29814519067501116,0.505675123610261,0.2533954906327426,0.2629164996117264,0.14413344109245851,0.07082142317965112,0.3371318391132479,0.05872202195147035,0.0,0.0,0.04004808657316367,0.0,0.35392533638513224,0.07878385971583354,0.2368785621409638,0.3937618253373851,0.26363004436527426,0.35441516617898366,0.1917064452790373,0.23878498462933237,0.19165498736768777,0.31051217449919677,0.529781884851187,0.46367619763974605,0.4034351399899895,0.44075964272125967,0.45914268043345535,0.3999082758493746,0.5258589916585555,0.47999080983730186,0.4158687799582462,0.6041659858576744,0.4931062644800499,0.3283893514297118,0.46423834544262976,0.5445758067484275,0.60300341364667,0.34943222945907154,0.4982556308035573,0.5045335419998824,0.40812691442714916,0.3767147612567845,1.0000000000000004,0.3836437231440419,0.20029818620053821,0.5237559054482737,0.2202644761524002,0.2593976732427165,0.3201148203898339,0.5025823097293233,0.3992649696182228,0.3629597937957116,0.4581827097990126,0.29530822404260865,0.2711138549079502,0.4169344394247765,0.5565226749154449
explain,0.5153410625045644,0.16208776970686917,0.26129003801728823,0.0,0.2650794809915345,0.34566105324788204,0.0,0.14608717744769462,0.22247064915869766,0.20328014965369876,0.2920566454882503,0.2477055412846864,0.2292151695628432,0.4782280969497671,0.32451454280408054,0.08854220041514342,0.0,0.12751534261266786,0.397098353377007,0.13821228105841019,0.049114375944493624,0.4546715839779288,0.0,0.21465870971906145,0.0,0.0,0.16927478238962076,0.0,0.04173919355648418,0.5188397017019797,0.24579747316596232,0.5803444412013968,0.0722944039067821,0.11199800894198378,0.07086809921860318,0.18877260556210604,0.14734312783348086,0.38893964748590115,0.5950460776186918,0.27744449815675104,0.3031423093217572,0.29017176546305273,0.16321523961962794,0.34763668870848907,0.11199800894198378,0.036147201953391044,0.0,0.04455617140939791,0.0,0.482078657202838,0.1419132580920462,0.33186924401328843,0.3880193233750886,0.3659482320438486,0.4400277110724442,0.21667172145871455,0.3110287874785209,0.15665802277761232,0.23031035696575353,0.6453858872974341,0.6032508926775649,0.4605890466541951,0.5446660113726977,0.6361882178779114,0.6116927565116487,0.6556717241181077,0.5176156370880526,0.45246054919316914,0.6023492833543918,0.6127031595870793,0.27455255214920654,0.543406053528233,0.5859827751709131,0.6632765507650068,0.38259579639709507,0.5743742579801938,0.56490528093575,0.41451545278208674,0.5024747998134651,0.3836437231440419,1.000000000000003,0.32124425162789627,0.6121692739202752,0.21641568970278985,0.27485451285660784,0.3350959704548134,0.5863425368820999,0.43537296574973267,0.4671332720147968,0.5791646649626752,0.4094153020474696,0.4309032474416809,0.504969589792216,0.6633274609758689
guarantee,0.4222136606484206,0.12239166541889933,0.2921539964412029,0.0,0.23485462558079456,0.18171368894674386,0.0,0.20801257358446096,0.14782809899727067,0.2078097333864525,0.08748915490916945,0.19491663682089452,0.27252425361701293,0.3845118429210779,0.263553391850518,0.14708710135363803,0.0,0.21182963643408087,0.42343256450289757,0.11939173323522985,0.08158924398306319,0.2950957246084244,0.0,0.19810721293758185,0.0,0.0,0.08998425413316952,0.0,0.03466876226407682,0.3911996610631322,0.16949172662437553,0.3877762245197439,0.08006407690254357,0.18605210188381271,0.11080162367118941,0.15679537687632955,0.24476773194918958,0.29647454728970496,0.35934325824870544,0.13380773252626182,0.18998526453490516,0.2682004545423623,0.14959151840135318,0.17368336857296862,0.18605210188381271,0.0,0.0,0.1586081004141801,0.0,0.34279930742464276,0.09707253433941511,0.2826013019770449,0.3118941276671794,0.3280930254612277,0.38515352852999907,0.11248031766646191,0.24528936593782893,0.1301208596924041,0.17080073248256153,0.4454141551001879,0.3926097848557617,0.3180559827798878,0.2763871005687131,0.444534521593367,0.3983055218289909,0.47946120368273054,0.3829205087138854,0.28525775400982994,0.3866504536480088,0.4167058646066178,0.1757843692040976,0.409536635141502,0.3776288850551974,0.42504834766103605,0.3229113699412373,0.41916432234406076,0.39229272910689283,0.18397624591989123,0.24573405126937942,0.20029818620053821,0.32124425162789627,0.9999999999999999,0.5157040300033653,0.14803422705323477,0.3000453789141909,0.20109867432271097,0.4199732202230105,0.22417941532712216,0.2617851572023678,0.4633186988168945,0.4189716544837085,0.2942817028762974,0.3957412784109084,0.426233419730288
grant,0.839379849885853,0.25908186529787625,0.48955349213166377,0.020455416096155702,0.44499853880440915,0.46831735909003447,0.005174856428025748,0.29046690856541096,0.36109985542634526,0.33871790394645523,0.3172328943641228,0.3303215658346315,0.4478755839236347,0.7191431408425701,0.5477944310255265,0.20539112075689492,0.0,0.31692537985257446,0.7290464340105817,0.21783463839256226,0.121151441852128,0.6290893139541792,0.0,0.3465731927148666,0.0023619879979002592,0.003168939435206166,0.25086398417182265,0.01227324965769342,0.03170589494904134,0.754698278247328,0.3841072578055902,0.8583202662706403,0.0047239759958005185,0.25797191307062806,0.15506290053585062,0.3490827646254036,0.34018683010133954,0.5831711618564012,0.8351990688650728,0.3925560932360026,0.4417729901155834,0.47452060273855867,0.2526518293257882,0.48599920015272036,0.25797191307062806,0.004723975995800518,0.0,0.15160389511680347,0.00204554160961557,0.709738198830316,0.21028167746848062,0.5256462723170751,0.6683793430628828,0.5935441418976034,0.7341614816002264,0.2813924055260656,0.4755057220928419,0.31136318441560007,0.34384976562437547,0.9001913113066902,0.8475739830441117,0.6676121282375549,0.6196855194938611,0.9041530577803274,0.7662188954493422,0.9237614965522793,0.7936580772480334,0.675106255616465,0.8733718709220504,0.8787828569062486,0.41570922606157773,0.807100319593996,0.8524733529482665,0.9304582982492092,0.6130085298698263,0.8714804393577439,0.8461782614282064,0.4782423848680353,0.6349601545545234,0.5237559054482737,0.6121692739202752,0.5157040300033653,0.9999999999999963,0.34376027246649693,0.5234051607729567,0.47409662573856315,0.8790088887259613,0.6126996866553279,0.5759137768910972,0.8471519186591504,0.6466089870747846,0.5969234343656279,0.7513013122314189,0.8911680188040448
refund,0.20985361040071637,0.08696714682261544,0.09179335241925395,0.0,0.0997844360502374,0.25577910224230477,0.0,0.0,0.130051217752471,0.09997959808200742,0.17492785713532988,0.0,0.041768674889947614,0.22114102010755354,0.15808643982796255,0.0,0.0,0.03327791628198609,0.13920230722625687,0.020198929081169423,0.0,0.2060391755060645,0.0,0.0435710200950299,0.0,0.0,0.14843120879858804,0.0,0.0,0.18873095105212115,0.13555428474009298,0.30838771233141654,0.0,0.0,0.007615415189760821,0.09196009797434057,0.0,0.15289587514051792,0.347406734446124,0.17984519167827134,0.14597862260834582,0.07174105169220177,0.041125806057633246,0.16234712546665797,0.0,0.0,0.0,0.06976744186046512,0.0,0.2513136749016706,0.030499714066520935,0.14264935053936392,0.22865641121961888,0.12000965797056361,0.1610670633187952,0.07421560439929402,0.1050796340845244,0.09539445011233401,0.13523517560422085,0.32629899489926634,0.33227273890847203,0.2309740492136638,0.2559479147800365,0.28755704737250304,0.2828094405337202,0.369109031544917,0.35365658935421296,0.29377603477078074,0.3649394036513243,0.3492910978046426,0.1724089927836218,0.2981259023859767,0.3875412699601914,0.3544846578785211,0.13527622437602801,0.2992820550731862,0.3106677747843789,0.2543395091990002,0.2573614445845948,0.2202644761524002,0.21641568970278985,0.14803422705323477,0.34376027246649693,1.0000000000000004,0.15780444626159942,0.24357973476617129,0.318980374214178,0.2993533081507123,0.19534757877375772,0.340189245504037,0.26032613339405025,0.21865982141916251,0.23291853203809412,0.33353240356177855
ask,0.5415442170478091,0.1430602436930046,0.3057736074910514,0.0,0.2860460685392794,0.20709011860202411,0.0,0.2351802170958993,0.22061859933306033,0.21145579631685296,0.07553565893565127,0.279140242114907,0.3156325559925325,0.4017516937492956,0.3819497560765718,0.1662975263094348,0.0,0.28739497247949497,0.4644236371114399,0.1370616752054441,0.0922452704756137,0.30821697398532094,0.0,0.22846078232173075,0.0,0.0,0.09156304569393131,0.0,0.0,0.4263129927417861,0.271763806421928,0.4332641327474014,0.0,0.21035158095583562,0.11744339594116436,0.26945611320376484,0.2767358114268411,0.34398027807492365,0.4373740784777435,0.2319684859988365,0.27593337723120476,0.32945419226356604,0.19027016402415686,0.29455112945626194,0.21035158095583562,0.02715627232967841,0.0,0.07172929375527247,0.0,0.3704914822792319,0.1505153389413756,0.3645564299868451,0.34980826770508955,0.36445828374816924,0.46734941484256676,0.15260507615655217,0.2699747754847492,0.19615386066226836,0.19465316098168434,0.49192894975247037,0.4600574380759357,0.33788447865718463,0.2960382810405702,0.5210887309261251,0.36309792126240115,0.4883415642927081,0.3605200016676696,0.33480031428918755,0.4344252910516354,0.44364354842336523,0.24493710088392506,0.4147655950305904,0.42542647653156684,0.4678910205463103,0.43114854308280753,0.43700417955876997,0.43831044378780704,0.08557903798505424,0.3016421951425974,0.2593976732427165,0.27485451285660784,0.3000453789141909,0.5234051607729567,0.15780444626159942,1.0000000000000002,0.2293403950294626,0.4489908039175599,0.27880439591803197,0.3044322624386507,0.42933268371490585,0.38490111728798015,0.2373977852263327,0.4234805577673933,0.48393102701870067
cede,0.4045718697349844,0.13126827554074366,0.19734759858140488,0.0,0.21032129651705922,0.2511573799654809,0.013292044433783769,0.10508283792729967,0.1881913851113587,0.1495970244660403,0.16875359466204928,0.15098287540314115,0.20089639379957472,0.3462936050689083,0.2469154684559869,0.07430478728472052,0.0,0.13758573115503633,0.3242390717878714,0.09464622092471255,0.04121688008730839,0.2974403281029609,0.0,0.138108872704451,0.0,0.0,0.15682952320618535,0.0,0.0,0.37790894948071474,0.21717119838308593,0.425817467868062,0.048535683811629024,0.09398894754961407,0.05457489968102226,0.18376527298194256,0.13189401627938682,0.267729739470301,0.4450344025868394,0.18476342949062569,0.23883229749483922,0.18675410960170905,0.10201944222407894,0.26848613679985445,0.09398894754961407,0.0,0.0,0.05768993718146162,0.0,0.3492827127749285,0.09247289737602371,0.2808456976813212,0.3226854297452803,0.2756518833963815,0.36338020210905625,0.12955482351815312,0.22364265913023273,0.1665257764717774,0.20708239368472323,0.5027234780700466,0.4386856161045925,0.34378186245384945,0.34038853644883804,0.4607182420012021,0.36250235491322935,0.47304549760675996,0.41799999446880876,0.37330109965117464,0.4746723622261631,0.44579236776454134,0.24192528912525815,0.43883533196387875,0.47455625231834253,0.5011095944667971,0.295181982230901,0.4824251792418263,0.4383201017322546,0.2899736616009137,0.3570468372318651,0.3201148203898339,0.3350959704548134,0.20109867432271097,0.47409662573856315,0.24357973476617129,0.2293403950294626,1.0000000000000009,0.44304891030892507,0.3122462325214803,0.2833873395113301,0.41420600013629305,0.3234607361943072,0.27723804837336685,0.38519559047470925,0.44904970803019667
assign,0.8139279029952474,0.27464401513148373,0.4758694869882022,0.004641333271527338,0.44649340561856976,0.47973231406450295,0.011252508130426124,0.27074444083909466,0.3483165235738345,0.31472329875886146,0.27241002311497253,0.3232850968281562,0.4458451885487356,0.7192495885254686,0.49851465739017264,0.2051198893777327,0.0,0.300132905818996,0.7243094081638924,0.22951025432759256,0.11378004288752565,0.65574857300639,0.008771295420165113,0.3080961228813861,0.015184825077718758,0.004394086024734699,0.2788327358817523,0.005414888816781894,0.07155388793604647,0.7765764293772495,0.40070177244185995,0.8835581643850411,0.0214374001097206,0.24008552235828104,0.15513615434304287,0.36548045559413367,0.32040460077127225,0.627664959864317,0.8502376558229513,0.4232944196335384,0.448460858465332,0.47979454396080784,0.2601396838584881,0.48751955628884946,0.24216118969855435,0.008485637543431068,0.0030942221810182254,0.1266956072137675,0.00850911099780012,0.7654198126139684,0.1850344864248899,0.5185074706081421,0.6668785463597503,0.5866360752715134,0.7247871596548584,0.33981955390089347,0.4823345089870297,0.3106589489055174,0.36723129744096217,0.8618662840850844,0.8476476128698429,0.6261837674524083,0.6263681090838726,0.8815306385278561,0.7245592976737878,0.8643596422862617,0.7403491870751711,0.6897313698794251,0.8175498551449799,0.8536982285730993,0.43515588287301277,0.7480843024364369,0.8175538463873514,0.9004505792418914,0.5710281531183866,0.920580787379491,0.8544678490781517,0.4893179808893966,0.5921643567627559,0.5025823097293233,0.5863425368820999,0.4199732202230105,0.8790088887259613,0.318980374214178,0.4489908039175599,0.44304891030892507,1.0000000000000262,0.6147174481462384,0.5415578342394822,0.8089537928441035,0.5830809500381675,0.5760540293362874,0.7369383760760956,0.8536772251702834
feed,0.49435116660780093,0.18082745581151383,0.22704902863992604,0.0,0.25925925925925947,0.403485021779202,0.0243432247780074,0.09622504486493769,0.2708012801545322,0.16943126206990766,0.3046424421249602,0.0841558325689604,0.22507689651934765,0.43854715655756515,0.3524532987580303,0.054433105395181765,0.0,0.1259881576697425,0.35084610659258064,0.13255131290299133,0.03019405424385591,0.4595804769409118,0.0,0.17595436775302892,0.0,0.009938079899999073,0.2247805947796067,0.0,0.07698003589195015,0.4224096870219285,0.288675134594813,0.5978584118162874,0.022222222222222237,0.06885303726590968,0.05189669385344031,0.24370871833797716,0.10567918985349568,0.38022791707224135,0.5901182842428015,0.3590109871423005,0.2768401059073238,0.2514881834514406,0.13493981698799742,0.32539568672798425,0.06885303726590968,0.0,0.0,0.09391476334139993,0.0,0.5004562713113933,0.10777205024873021,0.30089153242607947,0.45246166256210407,0.32581111604634616,0.39523429819768746,0.2185366893690621,0.28873077534520725,0.21669453555438475,0.2503072545549729,0.5888677060500285,0.6193863865194186,0.4680408991285276,0.43928143535443487,0.5719164318130248,0.5199710234282833,0.6334376981878173,0.5726351040003738,0.5202918649503142,0.6339789094342052,0.644616892133705,0.30988187741728407,0.5107106065018525,0.638267896785128,0.6466155438159636,0.3243600958300033,0.6050499532226389,0.6121514351053624,0.39683721930938387,0.47851642114673526,0.3992649696182228,0.43537296574973267,0.22417941532712216,0.6126996866553279,0.2993533081507123,0.27880439591803197,0.3122462325214803,0.6147174481462384,1.0000000000000018,0.4074144474445301,0.5943409684149974,0.40883270166635927,0.44371833961679014,0.49350717609236894,0.6191627187576569
tell,0.5195500126864059,0.15379354258534159,0.25160878933813136,0.0,0.3010195917424553,0.29683646695089194,0.021320071635561023,0.13483997249264829,0.21560984046602563,0.19574826785955446,0.3093441124448727,0.1895261918141974,0.2363652101784248,0.45015784869209063,0.3727487831765053,0.1191828236556989,0.0,0.14712247158412478,0.39958750331110693,0.13394992994420485,0.05288858853479446,0.3962433143870593,0.0,0.22152281195220788,0.0,0.0,0.131243591777942,0.0,0.03370999312316207,0.45891125097374513,0.25469772581944666,0.5462255956399762,0.0,0.12060453783110534,0.07406945584569119,0.19311496169316344,0.1586657656043834,0.3419543921696437,0.552523412506357,0.2746708869424482,0.2865701906395633,0.3171689221633939,0.1636363636363635,0.3377602647365987,0.12060453783110534,0.0389249472080761,0.0,0.08225161211526641,0.0,0.43971763293747523,0.16180796699117794,0.301814050003012,0.38818387826981404,0.3326238161197185,0.46153422576497943,0.21873931962990334,0.264846864791568,0.16869646713465986,0.21257883642219882,0.566356528120589,0.559503997257172,0.4376322213741607,0.4413052459493676,0.5884577939446363,0.5143540874744361,0.5961046896622438,0.4664072556043041,0.424858732778762,0.5679037690046645,0.550294375756603,0.2517650029902627,0.4879485015550968,0.5257255815289545,0.5977469963861914,0.3937224745739057,0.5243965384944946,0.5181108605513777,0.3015546620615838,0.4171937594348604,0.3629597937957116,0.4671332720147968,0.2617851572023678,0.5759137768910972,0.19534757877375772,0.3044322624386507,0.2833873395113301,0.5415578342394822,0.4074144474445301,0.9999999999999972,0.5284644085726444,0.3982507472969768,0.39828054477277375,0.47422165709276526,0.5714990541042425
issue,0.7171004995598241,0.23453675716862254,0.39790215492714803,0.0,0.37220160049845763,0.47842347009989067,0.003235924008452876,0.19954135893769434,0.3163406306088626,0.2846441993057336,0.32631445612577553,0.2301276899273675,0.35945175907008914,0.6294304702897351,0.4658611884138462,0.14109704803202255,0.0,0.23223196993176823,0.5883319336123125,0.18433160083105668,0.10034174388482499,0.5537131858932168,0.0,0.28652092565412524,0.011815923825347852,0.0026421208890437154,0.2556390745882256,0.0,0.03069867060579913,0.639539022092702,0.3626991082685155,0.786543156425871,0.005907961912673926,0.1784752171629479,0.11344336555153496,0.27613725729128025,0.24684068995666952,0.5054337117445816,0.7701407165327055,0.38397834485889437,0.38552504609168387,0.39046366972894475,0.2249078292358777,0.4383129738121056,0.1922040800216362,0.005907961912673925,0.0,0.10611407657924089,0.0051164451009665214,0.6595357795924051,0.18214544559440815,0.42185137506913445,0.5904063071463381,0.4984497686195634,0.6174484303998384,0.2556390745882256,0.40605072558676103,0.26671313807080627,0.31861541559208273,0.8289235614937537,0.8106942985428144,0.6190630129959739,0.5835036849942672,0.7993286233571967,0.6938158561514083,0.8558329748839901,0.7384735785215144,0.6675631863215085,0.7904404944528262,0.8260733731756756,0.3849291998562839,0.7218720768093827,0.8109280480317183,0.8372746089908125,0.5196722259120127,0.7861180274242751,0.7787430434919063,0.4662277959388143,0.6182427814284541,0.4581827097990126,0.5791646649626752,0.4633186988168945,0.8471519186591504,0.340189245504037,0.42933268371490585,0.41420600013629305,0.8089537928441035,0.5943409684149974,0.5284644085726444,1.0000000000000047,0.5847716910629626,0.6109592604800945,0.6407969604230307,0.8120560695259237
deny,0.5359028207664223,0.1670349912411122,0.3294642334732846,0.0,0.2847227743747859,0.2755259346635995,0.017137262215442203,0.21677112584136216,0.20797091691565764,0.21825161788538042,0.16473296666204573,0.2496729711621204,0.31022204276392,0.47799264184177037,0.36984191910435066,0.14370031223237775,0.0,0.2365166887259143,0.4765624900215583,0.14356018512715132,0.08502463081912176,0.3903503036191094,0.0,0.21677112584136216,0.0,0.0419775480161114,0.14065968037640453,0.0,0.020322293047627702,0.4946304206400828,0.27246926234226765,0.5413104353910126,0.0,0.18176811485266764,0.11230972201015786,0.273690618275646,0.23913177417877995,0.4035096302533664,0.5425846783110606,0.28759876349171387,0.28484105653162306,0.34700600298695855,0.16076176955107335,0.27658521463826347,0.18176811485266764,0.007822054241065541,0.0,0.14462562966336126,0.0,0.49384458848960655,0.12464339735878324,0.4037311883623458,0.4160341812123588,0.3950345822150933,0.4669114917151542,0.17142898545874302,0.3137473713817025,0.19774958126570524,0.19223184325691747,0.5923870826457492,0.5979800020095619,0.40571112484923855,0.4218044798897124,0.6065059187157297,0.4976015832651655,0.6457040034447388,0.5059050636028938,0.4556351874447063,0.5679500723574158,0.5895584085641428,0.23764660486896702,0.539862349484776,0.5818471609971737,0.5847668970929438,0.4466740931825912,0.5652199226516624,0.5050012791316465,0.23212144504668525,0.37649989391059135,0.29530822404260865,0.4094153020474696,0.4189716544837085,0.6466089870747846,0.26032613339405025,0.38490111728798015,0.3234607361943072,0.5830809500381675,0.40883270166635927,0.3982507472969768,0.5847716910629626,1.0000000000000024,0.38696706319669255,0.49771682469185163,0.6052541751101341
mail,0.509284654450951,0.16353949882467766,0.3521347126246437,0.0,0.26490647141300894,0.29460396802437766,0.0,0.14338483366910115,0.22010219462003336,0.18263739310225457,0.3223684210526317,0.15227205232875402,0.25684190976689486,0.4460105937464211,0.322050639336326,0.10138838820672662,0.0,0.13767219793848373,0.43062413609256994,0.1291441391608374,0.05624015883323097,0.36711020923630405,0.0,0.23760915293736762,0.0,0.0,0.15816862210751725,0.0,0.0,0.44571733659712326,0.24534738205601747,0.5976733874722714,0.0,0.1282472940106443,0.09165180031144034,0.16428218516819282,0.1687204764996929,0.3500939723469747,0.5526464240114688,0.2890023936666782,0.2644353447169932,0.34176494654736717,0.15467205622243657,0.30528962377710256,0.1282472940106443,0.0,0.0,0.09621032142443148,0.0,0.5366688055354213,0.14912022701586522,0.27208058189645373,0.40590352000219315,0.35587226877444067,0.43413158275348057,0.17677669529663698,0.2664538512721064,0.15546858380135553,0.1751887805770145,0.5651695467704602,0.6013258087940822,0.46412417068189576,0.4163275429924304,0.5981922936365504,0.5119268800756843,0.6205802942218293,0.5252706074344329,0.5168575576833055,0.536471500757073,0.6087972352882735,0.2731229603497752,0.4842786542580118,0.5643528761616781,0.5872019191984637,0.34341770549676487,0.5597773036125755,0.5350372336963867,0.3478392380269826,0.4678295704584489,0.2711138549079502,0.4309032474416809,0.2942817028762974,0.5969234343656279,0.21865982141916251,0.2373977852263327,0.27723804837336685,0.5760540293362874,0.44371833961679014,0.39828054477277375,0.6109592604800945,0.38696706319669255,1.0000000000000004,0.45643934549507975,0.5466653102315537
forward,0.7156527296184034,0.21066002904710013,0.43064572144381064,0.0,0.41151382081683424,0.3792071249811807,0.012710267051871373,0.2813537548703493,0.28278558984201096,0.2823342159072891,0.22591442352786767,0.31385767371133694,0.42604018618177913,0.6155172197065079,0.4965217915847014,0.1989471479811216,0.0,0.28944027890383034,0.6479992819956533,0.23956852635483708,0.11035602202357786,0.5837772560193458,0.0,0.3100633216938543,0.0,0.0,0.16952596497773587,0.0,0.10048348388226762,0.6466590858602715,0.30368341795529763,0.6870594183150078,0.0,0.2516504486459654,0.1485300095280933,0.3272066315985659,0.3310680660707336,0.5380982853509376,0.6699002621779786,0.30164288732018174,0.35121636811712015,0.4538035447716104,0.2601444518908886,0.35993213519085127,0.2516504486459654,0.011602833293707723,0.0,0.18388305160902163,0.0,0.5663881820298824,0.176850931632791,0.4350565192438032,0.5496258174292833,0.5308235048211813,0.6249841629917052,0.267329406311045,0.44198413143652876,0.24304615526384482,0.265344973958277,0.7410374644630341,0.6704070785406293,0.5078867681689782,0.4975108122951577,0.7458966018458161,0.5902508910670954,0.7085126490151235,0.5892878376358599,0.5091959982520057,0.6674418552602183,0.6989649703217564,0.3015636512195673,0.625262465083525,0.6505347997022277,0.7322724719100132,0.4991584326314422,0.74106965023191,0.7004505468686949,0.335175863189813,0.4906489435013416,0.4169344394247765,0.504969589792216,0.3957412784109084,0.7513013122314189,0.23291853203809412,0.4234805577673933,0.38519559047470925,0.7369383760760956,0.49350717609236894,0.47422165709276526,0.6407969604230307,0.49771682469185163,0.45643934549507975,1.0,0.7227677781395008
show,0.7739683041711123,0.2523365469935265,0.41208488705305807,0.0,0.4102015276725103,0.4870340316829741,0.008184940977388469,0.22971212202300664,0.3366154509547286,0.321808607489641,0.28799204395090655,0.291042304207078,0.39363077431943977,0.684883299079507,0.49638211740789706,0.17615756251616776,0.0,0.2696989654713586,0.6468954928574833,0.1911274193515176,0.09263854958548277,0.6191931953254581,0.0,0.29025998517192786,0.0074717946752734105,0.0016707440807832315,0.2739707948485832,0.003235382000324037,0.053383803005346606,0.7135508973959812,0.36847406114801523,0.8332913426486694,0.02615128136345693,0.20546076803966773,0.12376052652149873,0.34630405388484015,0.27283956384765473,0.5649955768471805,0.8320648618869877,0.41069332194825964,0.4314852476667861,0.4119668836682592,0.2320896922011124,0.4971987558077469,0.20546076803966773,0.01681153801936517,0.0,0.11742708882796346,0.0,0.6895224961712422,0.17988723921801647,0.5170859424576881,0.6523803571320755,0.541928258542164,0.6792573779734725,0.29811381508428214,0.45170777098809695,0.30358070192176784,0.37744932673825954,0.9061907790834911,0.8404521363832343,0.6420797701116405,0.6836551954810982,0.8553555756396507,0.7395163585975734,0.9003274409145481,0.7782891169274442,0.6763006668251292,0.8665421779164728,0.8513038589702265,0.4367189020644453,0.7764928462324585,0.8727457613631783,0.9106012124509614,0.5806958235767885,0.8470679724892604,0.8206862447845618,0.5180180046995817,0.6151750652410919,0.5565226749154449,0.6633274609758689,0.426233419730288,0.8911680188040448,0.33353240356177855,0.48393102701870067,0.44904970803019667,0.8536772251702834,0.6191627187576569,0.5714990541042425,0.8120560695259237,0.6052541751101341,0.5466653102315537,0.7227677781395008,0.9999999999999998
