Checkpoint,allocate,allot,ask,assign,award,bequeath,cede,deliver,deny,dictate,explain,feed,forward,give,grant,guarantee,issue,lease,mail,offer,pass,pay,present,promise,read,refund,relay,rent,sell,show,teach,tell,trade,transfer,yield
5500,0.058823529411764705,0.0,0.0,0.35714285714285715,0.029411764705882353,0.0,0.03333333333333333,0.0625,0.0,0.0,0.023255813953488372,0.2,0.1,0.09090909090909091,0.023255813953488372,0.0,0.0,0.3684210526315789,0.2857142857142857,0.0,0.1,0.08823529411764706,0.05714285714285714,0.05263157894736842,0.17142857142857143,0.0,0.06666666666666667,0.16666666666666666,0.07317073170731707,0.3125,0.3548387096774194,0.38461538461538464,0.06666666666666667,0.2222222222222222,0.0
5600,0.23529411764705882,0.1,0.4,0.6428571428571429,0.29411764705882354,0.0,0.3333333333333333,0.125,0.20689655172413793,0.2727272727272727,0.09302325581395349,0.4,0.1,0.5151515151515151,0.16279069767441862,0.0,0.0,0.6578947368421053,0.35714285714285715,0.125,0.43333333333333335,0.35294117647058826,0.2,0.10526315789473684,0.22857142857142856,0.0,0.16666666666666666,0.4166666666666667,0.3170731707317073,0.46875,0.5161290322580645,0.46153846153846156,0.13333333333333333,0.3333333333333333,0.1
5700,0.17647058823529413,0.0,0.4,0.2857142857142857,0.058823529411764705,0.0,0.2,0.0625,0.10344827586206896,0.2727272727272727,0.046511627906976744,0.26666666666666666,0.1,0.3333333333333333,0.09302325581395349,0.0,0.0,0.5,0.2857142857142857,0.1,0.26666666666666666,0.20588235294117646,0.14285714285714285,0.05263157894736842,0.11428571428571428,0.0,0.1,0.375,0.21951219512195122,0.40625,0.3870967741935484,0.38461538461538464,0.2,0.2222222222222222,0.1
5800,0.058823529411764705,0.0,0.4,0.21428571428571427,0.058823529411764705,0.0,0.06666666666666667,0.03125,0.034482758620689655,0.18181818181818182,0.046511627906976744,0.06666666666666667,0.1,0.30303030303030304,0.09302325581395349,0.0,0.0,0.18421052631578946,0.14285714285714285,0.025,0.16666666666666666,0.08823529411764706,0.14285714285714285,0.0,0.2,0.0,0.03333333333333333,0.041666666666666664,0.024390243902439025,0.28125,0.3548387096774194,0.23076923076923078,0.06666666666666667,0.1111111111111111,0.1
5900,0.058823529411764705,0.0,0.0,0.14285714285714285,0.029411764705882353,0.0,0.06666666666666667,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.12121212121212122,0.0,0.0,0.0,0.18421052631578946,0.07142857142857142,0.025,0.1,0.029411764705882353,0.08571428571428572,0.0,0.11428571428571428,0.0,0.03333333333333333,0.0,0.07317073170731707,0.3125,0.25806451612903225,0.23076923076923078,0.06666666666666667,0.05555555555555555,0.1
6000,0.058823529411764705,0.0,0.2,0.21428571428571427,0.058823529411764705,0.0,0.03333333333333333,0.0625,0.034482758620689655,0.18181818181818182,0.06976744186046512,0.0,0.1,0.2727272727272727,0.0,0.0,0.0,0.34210526315789475,0.2857142857142857,0.025,0.26666666666666666,0.058823529411764705,0.11428571428571428,0.0,0.2,0.0,0.03333333333333333,0.041666666666666664,0.04878048780487805,0.5,0.22580645161290322,0.23076923076923078,0.06666666666666667,0.1111111111111111,0.1
6100,0.058823529411764705,0.0,0.0,0.21428571428571427,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.1,0.09090909090909091,0.023255813953488372,0.0,0.0,0.2894736842105263,0.21428571428571427,0.0,0.06666666666666667,0.08823529411764706,0.02857142857142857,0.0,0.0,0.0,0.03333333333333333,0.08333333333333333,0.04878048780487805,0.1875,0.22580645161290322,0.23076923076923078,0.06666666666666667,0.0,0.0
6200,0.058823529411764705,0.0,0.8,0.21428571428571427,0.23529411764705882,0.0,0.2,0.0625,0.13793103448275862,0.2727272727272727,0.09302325581395349,0.2,0.1,0.3333333333333333,0.09302325581395349,0.0,0.022222222222222223,0.3157894736842105,0.2857142857142857,0.025,0.26666666666666666,0.11764705882352941,0.14285714285714285,0.05263157894736842,0.22857142857142856,0.0,0.03333333333333333,0.16666666666666666,0.14634146341463414,0.46875,0.4838709677419355,0.46153846153846156,0.2,0.3333333333333333,0.1
6300,0.23529411764705882,0.1,0.4,0.7857142857142857,0.3235294117647059,0.0,0.2,0.09375,0.06896551724137931,0.18181818181818182,0.11627906976744186,0.3333333333333333,0.1,0.45454545454545453,0.11627906976744186,0.0,0.022222222222222223,0.6578947368421053,0.6428571428571429,0.075,0.4,0.20588235294117646,0.11428571428571428,0.05263157894736842,0.11428571428571428,0.0,0.16666666666666666,0.5,0.2926829268292683,0.5625,0.5161290322580645,0.5384615384615384,0.13333333333333333,0.4444444444444444,0.1
6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
6700,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.03225806451612903,0.23076923076923078,0.06666666666666667,0.0,0.0
6800,0.058823529411764705,0.0,0.0,0.21428571428571427,0.14705882352941177,0.0,0.1,0.0625,0.0,0.18181818181818182,0.046511627906976744,0.2,0.1,0.30303030303030304,0.0,0.0,0.0,0.42105263157894735,0.2857142857142857,0.05,0.3333333333333333,0.08823529411764706,0.08571428571428572,0.05263157894736842,0.22857142857142856,0.0,0.1,0.20833333333333334,0.34146341463414637,0.3125,0.3870967741935484,0.23076923076923078,0.2,0.05555555555555555,0.0
6900,0.23529411764705882,0.0,0.2,0.35714285714285715,0.14705882352941177,0.0,0.1,0.125,0.13793103448275862,0.45454545454545453,0.06976744186046512,0.3333333333333333,0.2,0.45454545454545453,0.13953488372093023,0.0,0.044444444444444446,0.4473684210526316,0.42857142857142855,0.1,0.3333333333333333,0.20588235294117646,0.22857142857142856,0.05263157894736842,0.2571428571428571,0.0,0.3,0.25,0.43902439024390244,0.59375,0.41935483870967744,0.38461538461538464,0.13333333333333333,0.2222222222222222,0.0
7000,0.11764705882352941,0.1,0.2,0.5,0.20588235294117646,0.0,0.13333333333333333,0.09375,0.13793103448275862,0.36363636363636365,0.06976744186046512,0.13333333333333333,0.2,0.30303030303030304,0.11627906976744186,0.0,0.022222222222222223,0.47368421052631576,0.5,0.1,0.4,0.20588235294117646,0.11428571428571428,0.05263157894736842,0.22857142857142856,0.0,0.13333333333333333,0.25,0.36585365853658536,0.46875,0.45161290322580644,0.23076923076923078,0.13333333333333333,0.2777777777777778,0.0
7100,0.17647058823529413,0.0,0.2,0.5,0.4117647058823529,0.0,0.06666666666666667,0.0625,0.1724137931034483,0.36363636363636365,0.06976744186046512,0.2,0.1,0.42424242424242425,0.18604651162790697,0.0,0.044444444444444446,0.5526315789473685,0.42857142857142855,0.175,0.4666666666666667,0.2647058823529412,0.3142857142857143,0.10526315789473684,0.2571428571428571,0.0,0.23333333333333334,0.2916666666666667,0.43902439024390244,0.53125,0.5483870967741935,0.3076923076923077,0.2,0.3333333333333333,0.0
7200,0.11764705882352941,0.0,0.6,0.2857142857142857,0.29411764705882354,0.0,0.3333333333333333,0.125,0.27586206896551724,0.2727272727272727,0.06976744186046512,0.3333333333333333,0.1,0.42424242424242425,0.11627906976744186,0.0,0.044444444444444446,0.7105263157894737,0.5714285714285714,0.1,0.6,0.2647058823529412,0.2857142857142857,0.10526315789473684,0.34285714285714286,0.0,0.2,0.5416666666666666,0.5121951219512195,0.59375,0.45161290322580644,0.6153846153846154,0.26666666666666666,0.3888888888888889,0.1
7300,0.29411764705882354,0.0,0.0,0.42857142857142855,0.17647058823529413,0.0,0.3333333333333333,0.125,0.20689655172413793,0.18181818181818182,0.09302325581395349,0.3333333333333333,0.1,0.3939393939393939,0.11627906976744186,0.0,0.044444444444444446,0.7631578947368421,0.5,0.1,0.4666666666666667,0.29411764705882354,0.2857142857142857,0.10526315789473684,0.3142857142857143,0.0,0.23333333333333334,0.5833333333333334,0.4878048780487805,0.625,0.45161290322580644,0.46153846153846156,0.26666666666666666,0.3888888888888889,0.0
7400,0.23529411764705882,0.0,0.2,0.42857142857142855,0.5,0.0,0.3333333333333333,0.15625,0.2413793103448276,0.5454545454545454,0.09302325581395349,0.4,0.1,0.5454545454545454,0.18604651162790697,0.0,0.044444444444444446,0.7631578947368421,0.6428571428571429,0.1,0.6333333333333333,0.35294117647058826,0.4,0.10526315789473684,0.2571428571428571,0.0,0.3,0.5833333333333334,0.6097560975609756,0.65625,0.6774193548387096,0.38461538461538464,0.26666666666666666,0.6111111111111112,0.1
7500,0.11764705882352941,0.0,0.4,0.35714285714285715,0.11764705882352941,0.0,0.16666666666666666,0.0625,0.10344827586206896,0.2727272727272727,0.046511627906976744,0.0,0.1,0.30303030303030304,0.046511627906976744,0.0,0.0,0.4473684210526316,0.35714285714285715,0.1,0.4666666666666667,0.14705882352941177,0.2,0.05263157894736842,0.2,0.0,0.2,0.4166666666666667,0.3902439024390244,0.5,0.5161290322580645,0.38461538461538464,0.26666666666666666,0.5,0.1
7600,0.058823529411764705,0.0,0.0,0.2857142857142857,0.058823529411764705,0.0,0.06666666666666667,0.09375,0.0,0.2727272727272727,0.023255813953488372,0.06666666666666667,0.1,0.30303030303030304,0.023255813953488372,0.0,0.0,0.4473684210526316,0.35714285714285715,0.025,0.43333333333333335,0.08823529411764706,0.05714285714285714,0.05263157894736842,0.22857142857142856,0.0,0.16666666666666666,0.375,0.4146341463414634,0.5,0.5161290322580645,0.38461538461538464,0.2,0.2222222222222222,0.0
7700,0.29411764705882354,0.1,0.6,0.42857142857142855,0.5588235294117647,0.0,0.5,0.3125,0.3103448275862069,0.45454545454545453,0.2558139534883721,0.4666666666666667,0.2,0.6060606060606061,0.37209302325581395,0.0,0.1111111111111111,0.7631578947368421,0.6428571428571429,0.2,0.7666666666666667,0.5,0.5142857142857142,0.2631578947368421,0.34285714285714286,0.0,0.3333333333333333,0.6666666666666666,0.7073170731707317,0.6875,0.7096774193548387,0.5384615384615384,0.4666666666666667,0.6111111111111112,0.1
7800,0.058823529411764705,0.0,0.0,0.2857142857142857,0.38235294117647056,0.0,0.2,0.0625,0.10344827586206896,0.45454545454545453,0.09302325581395349,0.26666666666666666,0.1,0.30303030303030304,0.16279069767441862,0.0,0.022222222222222223,0.7368421052631579,0.6428571428571429,0.1,0.4666666666666667,0.23529411764705882,0.3142857142857143,0.05263157894736842,0.2571428571428571,0.0,0.2,0.4166666666666667,0.4878048780487805,0.625,0.5806451612903226,0.3076923076923077,0.2,0.5555555555555556,0.1
7900,0.23529411764705882,0.0,0.0,0.42857142857142855,0.4411764705882353,0.0,0.43333333333333335,0.09375,0.13793103448275862,0.45454545454545453,0.06976744186046512,0.4,0.1,0.3333333333333333,0.16279069767441862,0.0,0.044444444444444446,0.7368421052631579,0.5714285714285714,0.075,0.5666666666666667,0.29411764705882354,0.2,0.10526315789473684,0.2571428571428571,0.0,0.3,0.5833333333333334,0.5609756097560976,0.5625,0.5806451612903226,0.38461538461538464,0.26666666666666666,0.6666666666666666,0.1
8000,0.29411764705882354,0.1,0.4,0.5714285714285714,0.5,0.0,0.4666666666666667,0.28125,0.27586206896551724,0.6363636363636364,0.23255813953488372,0.4,0.2,0.5454545454545454,0.20930232558139536,0.0,0.06666666666666667,0.7368421052631579,0.7142857142857143,0.1,0.7,0.35294117647058826,0.4857142857142857,0.05263157894736842,0.4857142857142857,0.0,0.3,0.5416666666666666,0.5365853658536586,0.78125,0.6451612903225806,0.6153846153846154,0.3333333333333333,0.5555555555555556,0.1
8100,0.35294117647058826,0.1,0.0,0.42857142857142855,0.5882352941176471,0.0,0.43333333333333335,0.28125,0.4482758620689655,0.6363636363636364,0.2558139534883721,0.4666666666666667,0.2,0.5757575757575758,0.27906976744186046,0.0,0.06666666666666667,0.7631578947368421,0.6428571428571429,0.2,0.7666666666666667,0.47058823529411764,0.5142857142857142,0.15789473684210525,0.3142857142857143,0.0,0.4,0.7083333333333334,0.6829268292682927,0.78125,0.6129032258064516,0.6153846153846154,0.4,0.5555555555555556,0.1
8200,0.11764705882352941,0.0,0.0,0.42857142857142855,0.17647058823529413,0.0,0.03333333333333333,0.0625,0.0,0.2727272727272727,0.06976744186046512,0.0,0.1,0.3333333333333333,0.046511627906976744,0.0,0.0,0.34210526315789475,0.42857142857142855,0.075,0.26666666666666666,0.08823529411764706,0.2,0.0,0.2,0.0,0.03333333333333333,0.041666666666666664,0.36585365853658536,0.34375,0.5161290322580645,0.23076923076923078,0.13333333333333333,0.16666666666666666,0.1
8300,0.29411764705882354,0.1,0.2,0.42857142857142855,0.47058823529411764,0.0,0.36666666666666664,0.15625,0.20689655172413793,0.5454545454545454,0.11627906976744186,0.2,0.1,0.42424242424242425,0.20930232558139536,0.0,0.06666666666666667,0.7105263157894737,0.6428571428571429,0.15,0.7,0.4117647058823529,0.4,0.05263157894736842,0.2571428571428571,0.0,0.5333333333333333,0.625,0.5121951219512195,0.625,0.5806451612903226,0.38461538461538464,0.2,0.6111111111111112,0.1
8400,0.17647058823529413,0.1,0.0,0.42857142857142855,0.38235294117647056,0.0,0.13333333333333333,0.0625,0.20689655172413793,0.18181818181818182,0.046511627906976744,0.26666666666666666,0.3,0.45454545454545453,0.13953488372093023,0.0,0.06666666666666667,0.6842105263157895,0.6428571428571429,0.1,0.5333333333333333,0.29411764705882354,0.37142857142857144,0.05263157894736842,0.22857142857142856,0.0,0.3333333333333333,0.5833333333333334,0.5121951219512195,0.65625,0.45161290322580644,0.3076923076923077,0.26666666666666666,0.5555555555555556,0.1
8500,0.17647058823529413,0.0,0.0,0.5,0.23529411764705882,0.0,0.2,0.0625,0.1724137931034483,0.2727272727272727,0.046511627906976744,0.3333333333333333,0.1,0.45454545454545453,0.09302325581395349,0.0,0.044444444444444446,0.7631578947368421,0.6428571428571429,0.1,0.6333333333333333,0.2647058823529412,0.3142857142857143,0.10526315789473684,0.2571428571428571,0.0,0.3,0.625,0.5121951219512195,0.6875,0.5161290322580645,0.38461538461538464,0.26666666666666666,0.5,0.1
8600,0.23529411764705882,0.1,0.2,0.5,0.35294117647058826,0.0,0.23333333333333334,0.0625,0.10344827586206896,0.2727272727272727,0.046511627906976744,0.2,0.1,0.3939393939393939,0.06976744186046512,0.0,0.0,0.6842105263157895,0.6428571428571429,0.075,0.5,0.2647058823529412,0.2857142857142857,0.05263157894736842,0.2571428571428571,0.0,0.2,0.5,0.43902439024390244,0.65625,0.41935483870967744,0.38461538461538464,0.26666666666666666,0.4444444444444444,0.1
8700,0.29411764705882354,0.0,0.0,0.5,0.3235294117647059,0.0,0.3,0.125,0.06896551724137931,0.5454545454545454,0.06976744186046512,0.3333333333333333,0.1,0.5151515151515151,0.13953488372093023,0.0,0.044444444444444446,0.7105263157894737,0.6428571428571429,0.125,0.5666666666666667,0.35294117647058826,0.37142857142857144,0.10526315789473684,0.2571428571428571,0.0,0.4,0.625,0.4634146341463415,0.65625,0.6451612903225806,0.46153846153846156,0.26666666666666666,0.4444444444444444,0.1
8800,0.29411764705882354,0.0,0.0,0.42857142857142855,0.4411764705882353,0.0,0.16666666666666666,0.09375,0.06896551724137931,0.45454545454545453,0.046511627906976744,0.26666666666666666,0.1,0.3939393939393939,0.13953488372093023,0.0,0.044444444444444446,0.6578947368421053,0.5714285714285714,0.075,0.5333333333333333,0.29411764705882354,0.2,0.05263157894736842,0.2571428571428571,0.0,0.2,0.5,0.4634146341463415,0.40625,0.5161290322580645,0.38461538461538464,0.2,0.4444444444444444,0.0
8900,0.35294117647058826,0.1,0.6,0.5,0.5294117647058824,0.0,0.4,0.09375,0.10344827586206896,0.5454545454545454,0.046511627906976744,0.26666666666666666,0.4,0.5151515151515151,0.20930232558139536,0.0,0.06666666666666667,0.7105263157894737,0.6428571428571429,0.15,0.7,0.2647058823529412,0.3142857142857143,0.10526315789473684,0.2571428571428571,0.0,0.43333333333333335,0.625,0.5853658536585366,0.75,0.6129032258064516,0.3076923076923077,0.3333333333333333,0.6111111111111112,0.1
9000,0.058823529411764705,0.0,0.2,0.35714285714285715,0.11764705882352941,0.0,0.0,0.0625,0.06896551724137931,0.45454545454545453,0.046511627906976744,0.0,0.2,0.24242424242424243,0.06976744186046512,0.0,0.022222222222222223,0.5526315789473685,0.5714285714285714,0.075,0.5,0.20588235294117646,0.17142857142857143,0.10526315789473684,0.22857142857142856,0.0,0.36666666666666664,0.375,0.4146341463414634,0.5,0.41935483870967744,0.23076923076923078,0.26666666666666666,0.2222222222222222,0.1
9100,0.29411764705882354,0.1,0.2,0.6428571428571429,0.35294117647058826,0.0,0.13333333333333333,0.125,0.13793103448275862,0.45454545454545453,0.13953488372093023,0.06666666666666667,0.3,0.3939393939393939,0.23255813953488372,0.0,0.08888888888888889,0.7631578947368421,0.6428571428571429,0.15,0.6333333333333333,0.29411764705882354,0.42857142857142855,0.15789473684210525,0.2857142857142857,0.0,0.43333333333333335,0.5833333333333334,0.4878048780487805,0.6875,0.6451612903225806,0.38461538461538464,0.26666666666666666,0.3888888888888889,0.1
9200,0.23529411764705882,0.1,0.2,0.42857142857142855,0.4411764705882353,0.0,0.16666666666666666,0.125,0.20689655172413793,0.5454545454545454,0.09302325581395349,0.26666666666666666,0.3,0.5151515151515151,0.20930232558139536,0.0,0.044444444444444446,0.7105263157894737,0.5714285714285714,0.1,0.6333333333333333,0.35294117647058826,0.2857142857142857,0.05263157894736842,0.22857142857142856,0.0,0.3,0.5416666666666666,0.5365853658536586,0.6875,0.5161290322580645,0.3076923076923077,0.26666666666666666,0.6111111111111112,0.1
9300,0.29411764705882354,0.1,0.0,0.5,0.5,0.3333333333333333,0.2,0.25,0.13793103448275862,0.6363636363636364,0.20930232558139536,0.4,0.2,0.5454545454545454,0.23255813953488372,0.0,0.1111111111111111,0.631578947368421,0.7142857142857143,0.2,0.6666666666666666,0.2647058823529412,0.45714285714285713,0.15789473684210525,0.37142857142857144,0.0,0.43333333333333335,0.5416666666666666,0.4878048780487805,0.78125,0.5806451612903226,0.38461538461538464,0.2,0.5555555555555556,0.1
9400,0.35294117647058826,0.1,0.0,0.7142857142857143,0.6470588235294118,0.0,0.5333333333333333,0.25,0.2413793103448276,0.45454545454545453,0.16279069767441862,0.6,0.3,0.6363636363636364,0.3488372093023256,0.0,0.08888888888888889,0.7631578947368421,0.6428571428571429,0.175,0.8,0.5882352941176471,0.5142857142857142,0.10526315789473684,0.42857142857142855,0.0,0.4666666666666667,0.875,0.6585365853658537,0.75,0.6451612903225806,0.6153846153846154,0.4,0.7222222222222222,0.1
9500,0.11764705882352941,0.0,0.4,0.42857142857142855,0.3235294117647059,0.0,0.1,0.15625,0.0,0.36363636363636365,0.046511627906976744,0.26666666666666666,0.1,0.5757575757575758,0.16279069767441862,0.0,0.08888888888888889,0.6052631578947368,0.6428571428571429,0.1,0.36666666666666664,0.38235294117647056,0.2857142857142857,0.15789473684210525,0.2571428571428571,0.0,0.23333333333333334,0.375,0.34146341463414637,0.6875,0.5483870967741935,0.38461538461538464,0.2,0.3888888888888889,0.1
9600,0.29411764705882354,0.0,0.4,0.6428571428571429,0.5588235294117647,0.0,0.2,0.25,0.1724137931034483,0.45454545454545453,0.06976744186046512,0.3333333333333333,0.4,0.45454545454545453,0.2558139534883721,0.0,0.13333333333333333,0.5526315789473685,0.7142857142857143,0.15,0.6666666666666666,0.38235294117647056,0.4857142857142857,0.05263157894736842,0.37142857142857144,0.0,0.36666666666666664,0.375,0.4878048780487805,0.65625,0.4838709677419355,0.38461538461538464,0.26666666666666666,0.5,0.1
9700,0.4117647058823529,0.1,0.6,0.5,0.6764705882352942,0.3333333333333333,0.36666666666666664,0.34375,0.27586206896551724,0.8181818181818182,0.20930232558139536,0.5333333333333333,0.5,0.5757575757575758,0.37209302325581395,0.0,0.1111111111111111,0.7631578947368421,0.7142857142857143,0.325,0.7333333333333333,0.6176470588235294,0.6,0.21052631578947367,0.37142857142857144,0.0,0.4,0.5833333333333334,0.6585365853658537,0.78125,0.6129032258064516,0.6923076923076923,0.3333333333333333,0.6111111111111112,0.1
9800,0.4117647058823529,0.1,0.6,0.7142857142857143,0.6176470588235294,0.3333333333333333,0.3333333333333333,0.34375,0.27586206896551724,0.7272727272727273,0.09302325581395349,0.5333333333333333,0.6,0.6363636363636364,0.32558139534883723,0.0,0.13333333333333333,0.7631578947368421,0.7857142857142857,0.25,0.8,0.4411764705882353,0.6,0.21052631578947367,0.45714285714285713,0.0,0.5,0.7916666666666666,0.6341463414634146,0.78125,0.6774193548387096,0.46153846153846156,0.3333333333333333,0.6111111111111112,0.1
9900,0.4117647058823529,0.1,0.6,0.6428571428571429,0.5588235294117647,0.3333333333333333,0.5333333333333333,0.3125,0.3103448275862069,0.9090909090909091,0.11627906976744186,0.4666666666666667,0.4,0.6060606060606061,0.27906976744186046,0.0,0.1111111111111111,0.7631578947368421,0.6428571428571429,0.25,0.6,0.5,0.42857142857142855,0.2631578947368421,0.37142857142857144,0.0,0.43333333333333335,0.6666666666666666,0.6829268292682927,0.75,0.5161290322580645,0.3076923076923077,0.4,0.6666666666666666,0.1
10000,0.29411764705882354,0.0,0.2,0.42857142857142855,0.4411764705882353,0.3333333333333333,0.26666666666666666,0.21875,0.1724137931034483,0.5454545454545454,0.06976744186046512,0.5333333333333333,0.4,0.45454545454545453,0.16279069767441862,0.0,0.06666666666666667,0.7105263157894737,0.7142857142857143,0.075,0.6,0.3235294117647059,0.34285714285714286,0.15789473684210525,0.2571428571428571,0.0,0.3,0.5416666666666666,0.5121951219512195,0.625,0.5483870967741935,0.23076923076923078,0.26666666666666666,0.6111111111111112,0.1
10100,0.35294117647058826,0.1,0.4,0.8571428571428571,0.6176470588235294,0.3333333333333333,0.43333333333333335,0.1875,0.3103448275862069,0.8181818181818182,0.2558139534883721,0.5333333333333333,0.4,0.5454545454545454,0.37209302325581395,0.0,0.1111111111111111,0.7631578947368421,0.7857142857142857,0.325,0.7,0.47058823529411764,0.6,0.05263157894736842,0.37142857142857144,0.0,0.5666666666666667,0.7083333333333334,0.6097560975609756,0.8125,0.7419354838709677,0.6153846153846154,0.26666666666666666,0.6666666666666666,0.1
10200,0.29411764705882354,0.1,0.4,0.5714285714285714,0.6176470588235294,0.0,0.2,0.1875,0.13793103448275862,0.45454545454545453,0.06976744186046512,0.4,0.4,0.5757575757575758,0.13953488372093023,0.0,0.06666666666666667,0.6578947368421053,0.6428571428571429,0.15,0.5666666666666667,0.4117647058823529,0.45714285714285713,0.15789473684210525,0.2571428571428571,0.0,0.3333333333333333,0.5416666666666666,0.5365853658536586,0.625,0.6774193548387096,0.6153846153846154,0.26666666666666666,0.5,0.0
10300,0.29411764705882354,0.1,0.6,0.5714285714285714,0.5882352941176471,0.0,0.43333333333333335,0.21875,0.20689655172413793,0.45454545454545453,0.09302325581395349,0.6,0.4,0.6060606060606061,0.16279069767441862,0.0,0.06666666666666667,0.7105263157894737,0.7142857142857143,0.275,0.6333333333333333,0.4411764705882353,0.5142857142857142,0.10526315789473684,0.2857142857142857,0.0,0.43333333333333335,0.5,0.5609756097560976,0.78125,0.6129032258064516,0.3076923076923077,0.4,0.7222222222222222,0.2
10400,0.47058823529411764,0.0,0.8,0.6428571428571429,0.6176470588235294,0.3333333333333333,0.5333333333333333,0.34375,0.4482758620689655,0.8181818181818182,0.32558139534883723,0.6,0.4,0.6363636363636364,0.3488372093023256,0.0,0.13333333333333333,0.7631578947368421,0.6428571428571429,0.35,0.8666666666666667,0.6470588235294118,0.5428571428571428,0.2631578947368421,0.42857142857142855,0.0,0.5,0.7083333333333334,0.8048780487804879,0.84375,0.7741935483870968,0.8461538461538461,0.6666666666666666,0.8888888888888888,0.1
10500,0.29411764705882354,0.0,0.6,0.6428571428571429,0.6176470588235294,0.0,0.4666666666666667,0.21875,0.1724137931034483,0.5454545454545454,0.2558139534883721,0.4,0.4,0.5151515151515151,0.2558139534883721,0.0,0.08888888888888889,0.7631578947368421,0.6428571428571429,0.175,0.7666666666666667,0.4411764705882353,0.5428571428571428,0.21052631578947367,0.34285714285714286,0.0,0.4,0.625,0.7317073170731707,0.71875,0.6451612903225806,0.6153846153846154,0.26666666666666666,0.6666666666666666,0.1
10600,0.35294117647058826,0.1,0.6,0.7857142857142857,0.6176470588235294,0.0,0.4666666666666667,0.25,0.20689655172413793,0.6363636363636364,0.18604651162790697,0.4,0.4,0.5151515151515151,0.27906976744186046,0.0,0.1111111111111111,0.7631578947368421,0.7142857142857143,0.225,0.7666666666666667,0.5294117647058824,0.4857142857142857,0.21052631578947367,0.34285714285714286,0.0,0.5,0.625,0.7560975609756098,0.71875,0.5483870967741935,0.6923076923076923,0.26666666666666666,0.6666666666666666,0.1
10700,0.5294117647058824,0.1,0.6,0.8571428571428571,0.8235294117647058,0.3333333333333333,0.4666666666666667,0.3125,0.2413793103448276,0.6363636363636364,0.16279069767441862,0.7333333333333333,0.4,0.6363636363636364,0.5116279069767442,0.0,0.13333333333333333,0.7894736842105263,0.7142857142857143,0.35,0.7666666666666667,0.6764705882352942,0.6285714285714286,0.2631578947368421,0.34285714285714286,0.0,0.5,0.8333333333333334,0.8536585365853658,0.75,0.7741935483870968,0.7692307692307693,0.6666666666666666,0.7222222222222222,0.2
10800,0.17647058823529413,0.1,0.6,0.42857142857142855,0.6176470588235294,0.0,0.43333333333333335,0.21875,0.27586206896551724,0.6363636363636364,0.09302325581395349,0.6,0.4,0.5454545454545454,0.27906976744186046,0.0,0.08888888888888889,0.7631578947368421,0.6428571428571429,0.25,0.7,0.47058823529411764,0.5428571428571428,0.21052631578947367,0.2571428571428571,0.0,0.5333333333333333,0.5416666666666666,0.7073170731707317,0.6875,0.6129032258064516,0.5384615384615384,0.6,0.6111111111111112,0.1
10900,0.47058823529411764,0.1,0.6,0.8571428571428571,0.5294117647058824,0.0,0.3,0.25,0.27586206896551724,0.5454545454545454,0.18604651162790697,0.4666666666666667,0.4,0.5151515151515151,0.32558139534883723,0.0,0.15555555555555556,0.7631578947368421,0.6428571428571429,0.275,0.6666666666666666,0.5294117647058824,0.5142857142857142,0.21052631578947367,0.3142857142857143,0.0,0.43333333333333335,0.625,0.7317073170731707,0.6875,0.7419354838709677,0.6923076923076923,0.4666666666666667,0.7222222222222222,0.1
11000,0.29411764705882354,0.1,0.6,0.7857142857142857,0.6176470588235294,0.3333333333333333,0.3,0.21875,0.3103448275862069,0.5454545454545454,0.2558139534883721,0.4666666666666667,0.3,0.5454545454545454,0.3488372093023256,0.08333333333333333,0.08888888888888889,0.7631578947368421,0.7142857142857143,0.225,0.7333333333333333,0.4411764705882353,0.5714285714285714,0.3157894736842105,0.4,0.0,0.5333333333333333,0.7083333333333334,0.7560975609756098,0.65625,0.6774193548387096,0.8461538461538461,0.4,0.6666666666666666,0.1
